,created_date,source,context,annotation
254,2024-02-21,X,"막 엄청 무서운 건 아닌데 분위기가 무섭구..
진짜 개쫄보 아닌이상 영화관 제발 영화관으로 가..","[{'annotator': '', 'emotion': '두려움_공포', 'gender': ''}, {'annotator': '', 'emotion': '두려움_공포', 'gender': ''}, {'annotator': '', 'emotion': '욕망_욕심', 'gender': ''}, {'annotator': '', 'emotion': '두려움_만족감', 'gender': ''}, {'annotator': '', 'emotion': '두려움_공포', 'gender': ''}]"
255,2024-02-20,X,검은 사제들 정도 무서움이긴 한데 갑툭튀 있고 보는내내 쫄렸음 ..,"[{'annotator': '', 'emotion': '두려움_공포', 'gender': ''}, {'annotator': '', 'emotion': '두려움_공포', 'gender': ''}, {'annotator': '', 'emotion': '두려움_공포', 'gender': ''}, {'annotator': '', 'emotion': '두려움_공포', 'gender': ''}, {'annotator': '', 'emotion': '중립_공포', 'gender': ''}]"
256,2024-02-22,X,러닝타임이 길다는 생각 못 할 정도로 몰입해서 봤고 한국에 존재하는 여러 이야기를 묶은 느낌이라 흥미있게 봄,"[{'annotator': '', 'emotion': '기쁨_만족감', 'gender': ''}, {'annotator': '', 'emotion': '기쁨_만족감', 'gender': ''}, {'annotator': '', 'emotion': '기쁨_만족감', 'gender': ''}, {'annotator': '', 'emotion': '기쁨_만족감', 'gender': ''}, {'annotator': '', 'emotion': '기쁨_만족감', 'gender': ''}]"
257,2024-02-21,X,첫 단체곡 넘넘 기대된다 ㅎㅎ 앞으로도 빛나는 노래들을 보여주길!!,"[{'annotator': '', 'emotion': '욕망_기대감', 'gender': ''}, {'annotator': '', 'emotion': '욕망_기대감', 'gender': ''}, {'annotator': '', 'emotion': '욕망_기대감', 'gender': ''}, {'annotator': '', 'emotion': '욕망_기대감', 'gender': ''}, {'annotator': '', 'emotion': '욕망_기대감', 'gender': ''}]"
258,2024-02-22,X,틈만나면 눈맞고 눈 밟고 눈 만지니 스트레스 받다가도 테라피 받는 기분..,"[{'annotator': '', 'emotion': '기쁨_편안함', 'gender': ''}, {'annotator': '', 'emotion': '기쁨_편안함', 'gender': ''}, {'annotator': '', 'emotion': '싫어함(상태)_불편함', 'gender': ''}, {'annotator': '', 'emotion': '기쁨_만족감', 'gender': ''}, {'annotator': '', 'emotion': '기쁨_만족감', 'gender': ''}]"
259,2024-02-21,X,"이런 볼썽사나운모습을…보여드리면 어떡하지…
주책같이…ㅠ","[{'annotator': '', 'emotion': '두려움_걱정', 'gender': ''}, {'annotator': '', 'emotion': '수치심_부끄러움', 'gender': ''}, {'annotator': '', 'emotion': '슬픔_수치심', 'gender': ''}, {'annotator': '', 'emotion': '두려움_걱정', 'gender': ''}, {'annotator': '', 'emotion': '수치심_부끄러움', 'gender': ''}]"
260,2024-02-15,네이버 블로그,날씨가 많이 추워졌네요ㅠ 감기 조심하세요!,"[{'annotator': '', 'emotion': '사랑_걱정', 'gender': ''}, {'annotator': '', 'emotion': '사랑_다정함', 'gender': ''}, {'annotator': '', 'emotion': '두려움_걱정', 'gender': ''}, {'annotator': '', 'emotion': '두려움_걱정', 'gender': ''}, {'annotator': '', 'emotion': '사랑_걱정', 'gender': ''}]"
261,2024-02-15,네이버 블로그,진짜 개같다 이거에요,"[{'annotator': '', 'emotion': '분노_사나움', 'gender': ''}, {'annotator': '', 'emotion': '분노_타오름', 'gender': ''}, {'annotator': '', 'emotion': '분노_불쾌', 'gender': ''}, {'annotator': '', 'emotion': '분노_사나움', 'gender': ''}, {'annotator': '', 'emotion': '미움(상대방)_경멸', 'gender': ''}]"
262,2024-02-15,네이버 블로그,오랜만에 핸들을 잡고 엑셀을 밟으려니 여간 긴장되는게 아니더라고요.,"[{'annotator': '', 'emotion': '두려움_걱정', 'gender': ''}, {'annotator': '', 'emotion': '두려움_걱정', 'gender': ''}, {'annotator': '', 'emotion': '두려움_위축감', 'gender': ''}, {'annotator': '', 'emotion': '두려움_걱정', 'gender': ''}, {'annotator': '', 'emotion': '두려움_위축감', 'gender': ''}]"
263,2024-02-15,네이버 블로그,새로도 출시 전에 먹어보규.. 술쟁이는 행복햐,"[{'annotator': '', 'emotion': '기쁨_만족감', 'gender': ''}, {'annotator': '', 'emotion': '기쁨_만족감', 'gender': ''}, {'annotator': '', 'emotion': '기쁨_만족감', 'gender': ''}, {'annotator': '', 'emotion': '기쁨_즐거움', 'gender': ''}, {'annotator': '', 'emotion': '기쁨_신명남', 'gender': ''}]"
264,2024-02-15,네이버 블로그,첫째 태어난지 얼마 안된 것 같은데 두살 터울 신생아가 태어나기를 기다리는 중이라서 설레면서도 긴장 되네요.,"[{'annotator': '', 'emotion': '기쁨_기대감', 'gender': ''}, {'annotator': '', 'emotion': '기쁨_기대감', 'gender': ''}, {'annotator': '', 'emotion': '욕망_기대감', 'gender': ''}, {'annotator': '', 'emotion': '사랑_두근거림', 'gender': ''}, {'annotator': '', 'emotion': '사랑_두근거림', 'gender': ''}]"
265,2024-02-15,네이버 블로그,센스 있게 안에는 미니약과가 하나씩 들어있어서 흐뭇한 웃음이 나왔어요,"[{'annotator': '', 'emotion': '기쁨_만족감', 'gender': ''}, {'annotator': '', 'emotion': '기쁨_만족감', 'gender': ''}, {'annotator': '', 'emotion': '기쁨_만족감', 'gender': ''}, {'annotator': '', 'emotion': '기쁨_만족감', 'gender': ''}, {'annotator': '', 'emotion': '기쁨_만족감', 'gender': ''}]"
266,2024-02-13,네이버 블로그,티모시 샬라메가 주인공으로 나오는데 잘생겨서 영화보는 내내 즐거웠어요,"[{'annotator': '', 'emotion': '기쁨_만족감', 'gender': ''}, {'annotator': '', 'emotion': '기쁨_만족감', 'gender': ''}, {'annotator': '', 'emotion': '기쁨_즐거움', 'gender': ''}, {'annotator': '', 'emotion': '기쁨_만족감', 'gender': ''}, {'annotator': '', 'emotion': '기쁨_즐거움', 'gender': ''}]"
267,2024-02-16,네이버 블로그,진짜 학교가서 공부 할 생각하면 벌써부터 짜증나,"[{'annotator': '', 'emotion': '싫어함(상태)_싫증', 'gender': ''}, {'annotator': '', 'emotion': '분노_날카로움', 'gender': ''}, {'annotator': '', 'emotion': '싫어함(상태)_싫증', 'gender': ''}, {'annotator': '', 'emotion': '분노_불쾌', 'gender': ''}, {'annotator': '', 'emotion': '싫어함(상태)_싫증', 'gender': ''}]"
268,2024-02-15,네이버 블로그,저는 미용실 갈 때마다 그냥 기분이 좋더라구요!,"[{'annotator': '', 'emotion': '기쁨_즐거움', 'gender': ''}, {'annotator': '', 'emotion': '기쁨_만족감', 'gender': ''}, {'annotator': '', 'emotion': '기쁨_즐거움', 'gender': ''}, {'annotator': '', 'emotion': '기쁨_만족감', 'gender': ''}, {'annotator': '', 'emotion': '기쁨_신명남', 'gender': ''}]"
269,2023-01-18,네이버 블로그,라면 먹는 곳이 모두 야외테이블이라 오늘 추운 날씨가 정말 야속하더라는 ㅠㅜ,"[{'annotator': '', 'emotion': '싫어함(상태)_불편함', 'gender': ''}, {'annotator': '', 'emotion': '슬픔_고통', 'gender': ''}, {'annotator': '', 'emotion': '슬픔_실망', 'gender': ''}, {'annotator': '', 'emotion': '싫어함(상태)_불편함', 'gender': ''}, {'annotator': '', 'emotion': '욕망_불만', 'gender': ''}]"
270,2024-01-03,네이버 블로그,"그냥 보는 내내 자기 이익을 위해 행동하는 사람들, 무책임한 사람들 때문에 화가 났다.","[{'annotator': '', 'emotion': '분노_불쾌', 'gender': ''}, {'annotator': '', 'emotion': '분노_불쾌', 'gender': ''}, {'annotator': '', 'emotion': '분노_불쾌', 'gender': ''}, {'annotator': '', 'emotion': '분노_불쾌', 'gender': ''}, {'annotator': '', 'emotion': '분노_원망', 'gender': ''}]"
271,2024-02-01,네이버 블로그,마취할 때 너무 참으면서 울어가지고 불쌍ㅜ,"[{'annotator': '', 'emotion': '사랑_동정(슬픔)', 'gender': ''}, {'annotator': '', 'emotion': '슬픔_동정(슬픔)', 'gender': ''}, {'annotator': '', 'emotion': '슬픔_동정(슬픔)', 'gender': ''}, {'annotator': '', 'emotion': '사랑_동정(슬픔)', 'gender': ''}, {'annotator': '', 'emotion': '사랑_동정(슬픔)', 'gender': ''}]"
272,2024-01-04,네이버 블로그,아들 때에는 군생활이 보람되고 고달프지 않았으면 좋겠다.,"[{'annotator': '', 'emotion': '욕망_기대감', 'gender': ''}, {'annotator': '', 'emotion': '욕망_기대감', 'gender': ''}, {'annotator': '', 'emotion': '욕망_기대감', 'gender': ''}, {'annotator': '', 'emotion': '두려움_걱정', 'gender': ''}, {'annotator': '', 'emotion': '욕망_욕심', 'gender': ''}]"
273,2024-01-12,네이버 블로그,"군사반란을 진압할 수도, 전두광을 잡을 수도 저지할 수도 있는 기회가 여러번 있었지만 기회를 놓치게 만들어버린 사람들을 보면서 진짜진짜 열받고 안타깝더라구요","[{'annotator': '', 'emotion': '분노_원망', 'gender': ''}, {'annotator': '', 'emotion': '싫어함(상태)_답답함', 'gender': ''}, {'annotator': '', 'emotion': '싫어함(상태)_답답함', 'gender': ''}, {'annotator': '', 'emotion': '분노_원망', 'gender': ''}, {'annotator': '', 'emotion': '분노_발열', 'gender': ''}]"
274,2024-01-19,네이버 블로그,이날 나온 띠부씰이 너무 안 귀여워서 짜증났...,"[{'annotator': '', 'emotion': '욕망_불만', 'gender': ''}, {'annotator': '', 'emotion': '욕망_불만', 'gender': ''}, {'annotator': '', 'emotion': '욕망_아쉬움', 'gender': ''}, {'annotator': '', 'emotion': '싫어함(상태)_싫증', 'gender': ''}, {'annotator': '', 'emotion': '슬픔_허망', 'gender': ''}]"
275,2024-02-17,네이버 블로그,맛있는 반찬과 함께 하니 기분이 다 좋았다,"[{'annotator': '', 'emotion': '기쁨_만족감', 'gender': ''}, {'annotator': '', 'emotion': '기쁨_만족감', 'gender': ''}, {'annotator': '', 'emotion': '기쁨_만족감', 'gender': ''}, {'annotator': '', 'emotion': '기쁨_즐거움', 'gender': ''}, {'annotator': '', 'emotion': '기쁨_신명남', 'gender': ''}]"
276,2024-02-16,네이버 블로그,그런 와중에 오늘 난 하루 종일 스토어에 올릴 상품 하나 찾는 게 왜 이렇게 막막한 건지 답답하고 걱정이 되었다,"[{'annotator': '', 'emotion': '싫어함(상태)_답답함', 'gender': ''}, {'annotator': '', 'emotion': '싫어함(상태)_답답함', 'gender': ''}, {'annotator': '', 'emotion': '싫어함(상태)_답답함', 'gender': ''}, {'annotator': '', 'emotion': '싫어함(상태)_답답함', 'gender': ''}, {'annotator': '', 'emotion': '두려움_걱정', 'gender': ''}]"
277,2023-09-13,네이버 블로그,벌겋게 익은 얼굴 보면서 맴찢이었어요ㅋㅋ,"[{'annotator': '', 'emotion': '사랑_동정(슬픔)', 'gender': ''}, {'annotator': '', 'emotion': '사랑_걱정', 'gender': ''}, {'annotator': '', 'emotion': '사랑_동정(슬픔)', 'gender': ''}, {'annotator': '', 'emotion': '사랑_동정(슬픔)', 'gender': ''}, {'annotator': '', 'emotion': '사랑_다정함', 'gender': ''}]"
278,2024-02-16,네이버 블로그,헤어 말고도 메이크업도 했는데 계란형은 대부분 잘어울린다고 해서 살짝 짜증났다^^..,"[{'annotator': '', 'emotion': '싫어함(상태)_불쾌', 'gender': ''}, {'annotator': '', 'emotion': '싫어함(상태)_불쾌', 'gender': ''}, {'annotator': '', 'emotion': '분노_불쾌', 'gender': ''}, {'annotator': '', 'emotion': '싫어함(상태)_싫증', 'gender': ''}, {'annotator': '', 'emotion': '분노_날카로움', 'gender': ''}]"
279,2024-02-15,네이버 블로그,그런데 오전에도 심상치 않던 날씨는 점점 더 안좋아졌고 내가 생각했던 것과는 너무 딴판인 물속 세상을 만들어 버렸다. 급기야 비까지 내리기 시작했고 너무 추워서 빨리 돌아가고 싶은 마음 뿐이었다.,"[{'annotator': '', 'emotion': '두려움_초조함', 'gender': ''}, {'annotator': '', 'emotion': '싫어함(상태)_싫증', 'gender': ''}, {'annotator': '', 'emotion': '싫어함(상태)_난처함', 'gender': ''}, {'annotator': '', 'emotion': '싫어함(상태)_불편함', 'gender': ''}, {'annotator': '', 'emotion': '두려움_초조함', 'gender': ''}]"
280,2024-02-16,네이버 블로그,"남편과 둘이서 일 년에 두세 번씩 꼭 오던 곳인데, 5년 만에 애랑도 같이 오니 뭔가 기분이 이상합니다","[{'annotator': '', 'emotion': '기쁨_반가움', 'gender': ''}, {'annotator': '', 'emotion': '기쁨_반가움', 'gender': ''}, {'annotator': '', 'emotion': '기쁨_반가움', 'gender': ''}, {'annotator': '', 'emotion': '슬픔_그리움', 'gender': ''}, {'annotator': '', 'emotion': '사랑_두근거림', 'gender': ''}]"
281,2024-02-16,네이버 블로그,엄마께 잘해주지 못한거 짜증낸거 하고싶은게 너무 많고 같이 여행도 가고싶지만 거동이 자유롭지 못해서 늘 아쉅고 미안하고 내 마음한켠에 짐이였다,"[{'annotator': '', 'emotion': '수치심_미안함', 'gender': ''}, {'annotator': '', 'emotion': '슬픔_후회', 'gender': ''}, {'annotator': '', 'emotion': '중립_미안함', 'gender': ''}, {'annotator': '', 'emotion': '수치심_미안함', 'gender': ''}, {'annotator': '', 'emotion': '수치심_미안함', 'gender': ''}]"
282,2024-02-16,네이버 블로그,앞에 작은 핸드백에 인형을 주렁주렁 달고 가시는 한 아주머니의 모습에 짜증이 사라지고 웃음이 났다.,"[{'annotator': '', 'emotion': '사랑_즐거움', 'gender': ''}, {'annotator': '', 'emotion': '기쁨_즐거움', 'gender': ''}, {'annotator': '', 'emotion': '사랑_편안함', 'gender': ''}, {'annotator': '', 'emotion': '기쁨_안정감', 'gender': ''}, {'annotator': '', 'emotion': '사랑_매력적', 'gender': ''}]"
283,2024-02-16,네이버 블로그,오빠한테 생일선물로 얻어냈던 스와로브스키인데 갑자기 뚝 하고 끊겨버림 이게 먼일이야,"[{'annotator': '', 'emotion': '싫어함(상태)_난처함', 'gender': ''}, {'annotator': '', 'emotion': '슬픔_억울함', 'gender': ''}, {'annotator': '', 'emotion': '싫어함(상태)_난처함', 'gender': ''}, {'annotator': '', 'emotion': '싫어함(상태)_난처함', 'gender': ''}, {'annotator': '', 'emotion': '두려움_놀람', 'gender': ''}]"
284,2024-02-16,네이버 블로그,여차저차 준비 끝나면 수술실 들어가기까지 기다린다 우리는 방이 안빠져서 간호데스크 앞에서 대기했는데 불편하고 힘들긴 했음,"[{'annotator': '', 'emotion': '싫어함(상태)_불편함', 'gender': ''}, {'annotator': '', 'emotion': '싫어함(상태)_불편함', 'gender': ''}, {'annotator': '', 'emotion': '싫어함(상태)_불편함', 'gender': ''}, {'annotator': '', 'emotion': '싫어함(상태)_불편함', 'gender': ''}, {'annotator': '', 'emotion': '싫어함(상태)_불편함', 'gender': ''}]"
285,2024-02-16,네이버 블로그,저녁때 미적분 문제를 푸는데 별로 안 풀리니까 정말 짜증이 났다.,"[{'annotator': '', 'emotion': '싫어함(상태)_답답함', 'gender': ''}, {'annotator': '', 'emotion': '분노_날카로움', 'gender': ''}, {'annotator': '', 'emotion': '싫어함(상태)_답답함', 'gender': ''}, {'annotator': '', 'emotion': '싫어함(상태)_싫증', 'gender': ''}, {'annotator': '', 'emotion': '분노_날카로움', 'gender': ''}]"
286,2024-02-16,네이버 블로그,"2년전까지만 해도 20대 초반까지 내 또래라고 여겨졌는데, 이젠 20대 초반도 고등학생마냥 나이 차이 많이 나는 사람들로 느껴져요.","[{'annotator': '', 'emotion': '슬픔_허망', 'gender': ''}, {'annotator': '', 'emotion': '슬픔_허망', 'gender': ''}, {'annotator': '', 'emotion': '슬픔_허망', 'gender': ''}, {'annotator': '', 'emotion': '슬픔_허망', 'gender': ''}, {'annotator': '', 'emotion': '욕망_아쉬움', 'gender': ''}]"
287,2024-02-16,네이버 블로그,일주일동안 죽먹다가 다른 장치 끼워줘서 드디어 고기를 먹음 너무나 행복했음!!,"[{'annotator': '', 'emotion': '기쁨_즐거움', 'gender': ''}, {'annotator': '', 'emotion': '기쁨_만족감', 'gender': ''}, {'annotator': '', 'emotion': '기쁨_신명남', 'gender': ''}, {'annotator': '', 'emotion': '기쁨_통쾌함', 'gender': ''}, {'annotator': '', 'emotion': '기쁨_만족감', 'gender': ''}]"
288,2024-02-15,네이버 블로그,잠을 어떻게 잤는지 모르겠다.,"[{'annotator': '', 'emotion': '싫어함(상태)_불편함', 'gender': ''}, {'annotator': '', 'emotion': '싫어함(상태)_답답함', 'gender': ''}, {'annotator': '', 'emotion': '싫어함(상태)_불만', 'gender': ''}, {'annotator': '', 'emotion': '슬픔_고통', 'gender': ''}, {'annotator': '', 'emotion': '욕망_궁금함', 'gender': ''}]"
289,2024-02-16,네이버 블로그,날씨도 넘 좋아서 대박 신남~!~!,"[{'annotator': '', 'emotion': '기쁨_신명남', 'gender': ''}, {'annotator': '', 'emotion': '기쁨_즐거움', 'gender': ''}, {'annotator': '', 'emotion': '기쁨_신명남', 'gender': ''}, {'annotator': '', 'emotion': '기쁨_신명남', 'gender': ''}, {'annotator': '', 'emotion': '기쁨_신명남', 'gender': ''}]"
290,2024-02-16,네이버 블로그,"남들은 수술 후 당일 귀가도 할 수 있다는데 나만 유독 유별난 사람이 된 거 같아 속상하고, 짜증도 났다.","[{'annotator': '', 'emotion': '슬픔_억울함', 'gender': ''}, {'annotator': '', 'emotion': '싫어함(상태)_억울함', 'gender': ''}, {'annotator': '', 'emotion': '슬픔_억울함', 'gender': ''}, {'annotator': '', 'emotion': '분노_불쾌', 'gender': ''}, {'annotator': '', 'emotion': '분노_날카로움', 'gender': ''}]"
